OrderID,RestaurantLat,RestaurantLon,CustomerLat,CustomerLon,OrderValue,FoodPrepTime
317,26.77399847275756,80.87900991587401,26.684070122098078,80.84847234508942,388.82642568151414,12
318,26.616107194447466,81.02674445566385,26.764365970650424,80.50382570248121,116.11420751119938,11
319,26.60481281858963,80.55877358706202,26.782624879621018,81.07923614255091,262.169130055662,12
320,26.66766274177028,80.5434535004732,26.775384120427915,81.05642289276904,306.5133196790696,7
321,26.8679818653531,80.6779143284873,27.108099371712893,80.89486179735536,332.2580903638536,6
322,26.978779268209042,80.61487216968149,26.978401871792794,80.54785359455892,474.3748992994238,11
323,26.94233224240088,81.12768416794638,26.90729649344077,81.05189083566346,368.90027491767785,12
324,26.68755571095378,80.65783407089779,26.707279720968064,80.92027378316658,292.5111804876948,5
325,27.13975973804434,81.20262298418977,27.05193955742827,81.06301118355373,423.87001450635574,14
326,26.994390934186168,80.7425649700752,27.139890542694943,81.041257834525,480.21312838176357,13
327,26.87141721518264,80.63112489929587,27.050202849308654,81.07816149180964,108.82645947291634,8
328,26.909852899977018,81.06858292514258,26.501048620478286,80.87296580781133,493.0085089024155,8
329,26.78113204182662,80.97426959836064,26.926388918022884,80.60103365309934,134.45285562547213,7
330,26.665979762965776,80.85870091584626,26.534260705566208,80.98323338083337,425.75471170750455,10
331,26.738501694696346,80.8998617566751,26.672596837623594,80.94674112523742,212.133901020565,5
332,27.007756894011127,81.01782528035604,26.53988154923301,81.03442229478334,152.87186310154868,10
333,26.509643637381938,80.66448741375854,26.904542953476092,80.62231432435652,275.942255885534,6
334,26.577768669139633,81.21736041956085,26.960015242040047,80.6403821439282,357.5826317790454,13
335,26.530821770154574,81.20185107674568,26.576706717504155,81.14109485239791,252.38073800939,6
336,26.52728829755371,80.96823449416979,26.757172051640136,81.03998401488549,121.82616331307958,11
337,27.073158591287378,80.64367056466898,26.805678461000213,81.15392451186423,339.78445586348664,5
338,26.971450765784617,80.98976433455053,26.747265524579813,81.04627503123803,460.9613104442699,11
339,26.81769646548851,80.55198285446501,26.58108675032508,80.92995182031302,253.28614637890067,9
340,26.565548887636172,80.52206980158817,26.780695019425607,80.97097557066007,186.5331110523308,12
341,26.82938263632828,80.68553167972807,27.003289292031642,81.1401721052368,277.03093837312616,8
342,26.81722608642298,80.8330885288523,26.54757513523728,80.91674086324859,119.34508441951235,14
343,26.61604525283971,81.12515620389404,26.553720609434876,80.95532175351644,428.19503379210994,11
344,26.790680604989443,81.02356173023175,26.73769676553011,80.61266323552259,430.5363243800747,10
345,26.76699817204624,81.03474869526399,27.130956226784683,80.8412232784836,335.2001853718514,9
346,26.912619565694985,80.80635520080261,26.947943673304355,81.01580592060984,241.2411555753558,8
347,26.925512746081324,80.74907319463381,26.95470887097062,80.69507874278779,419.9133457783133,11
348,26.53035368654727,80.7671479093489,26.74248639386137,80.64562300997767,321.8748099153469,9
349,26.750990451799737,81.21110768588996,26.897752730109723,80.72595530192157,430.3729234200065,9
350,26.91932614352854,80.52887861781699,26.506787893298586,80.67388045215483,352.58351703320824,5
351,26.837101293248658,81.12426267720816,26.926184351094395,80.6547370986662,413.7621892851189,6
352,27.073848193596177,80.91664629417212,27.11190225487608,80.80589260686502,339.42519728710397,9
353,26.941324733184693,80.8158031018165,26.91042422379103,81.15364372999615,265.6564272862665,7
354,26.609166066144557,81.0221855154989,27.085378057622453,80.86508294565188,483.17834397045505,6
355,26.547281060758287,80.85040163782578,26.985061947162283,80.63530267418703,316.4455299515379,8
356,26.930420916398234,81.1288647314188,26.580774138990474,80.55541960195423,342.03580741621533,8
357,26.517762578062886,81.1485053420881,27.104643715881515,81.0012324244993,188.1950557658997,8
358,26.89246963945322,80.80363906734888,26.54451737571837,80.7756151103942,350.26031577091055,8
359,27.129954261754722,80.69931601400924,26.857758206607002,81.09171828154146,328.64305979317754,7
360,26.88556769917684,80.92649223658722,26.595231872941618,80.97484775342136,173.93535917880996,11
361,26.76007385055837,81.15690160884401,26.507843429189705,81.07329384438978,123.83483894125749,13
362,26.93100310635638,80.65167677608407,26.78276295428552,80.69580114838128,341.74372788590847,9
363,26.807029436629318,80.94853594016571,26.697677274128285,80.99849842417196,405.47690774012824,8
364,26.865563248841678,80.95472335846661,26.825620330844394,80.69012462897948,309.3605483688033,6
365,27.130781421880272,81.02784137613901,26.88672392411215,81.17612930520421,190.7090501278583,6
366,26.758688767326518,80.59472873329163,26.529305178446993,80.95818948270403,366.60879067721396,9
367,27.143997677762023,81.0153939745711,26.58241220773291,80.73364849612625,132.0422906438409,11
368,27.106584930110564,81.15450341487926,26.874290405621785,80.69404854085043,276.73348192078186,14
369,26.63118006030883,80.62937183838658,26.72992212662568,80.63746714125158,165.34670335936806,14
370,26.54647207158636,80.6710311939452,26.98854623665813,81.00014149040348,173.78362042395335,13
371,26.567521260922877,81.19940446770998,26.9370354045566,80.65747524135851,180.91757966328146,11
372,26.512208623186538,80.63030340595083,27.06655492320324,80.92861835146779,254.68282281759116,9
373,26.56327678370647,81.1151572672261,26.96397019386838,80.69053721938626,120.46008224815905,14
374,26.95761453818896,80.85444005664259,26.7880538218514,80.97661764025159,259.11737637163924,14
375,26.547696394468353,80.67800637357028,26.95088763700427,81.0867566045492,304.68297884588037,14
376,26.71371367229682,81.1269399289162,26.68450538675113,81.06017817506415,293.31771398653007,10
377,27.066066458349535,80.82061978360191,26.705230044181402,81.04781295827016,253.1136401612162,7
378,26.515592196943004,80.87066849482937,27.028620057146934,80.63516013209842,435.658643228301,9
379,27.04569388333459,80.75864802596783,26.79910107598906,80.56363716182885,158.13067696820164,12
380,26.688842699098178,80.92692461303315,27.034914828147297,81.00324315651092,302.27869751254957,5
381,26.57917043450651,80.61773718826122,27.051022990357747,80.76520999393193,124.81656678262172,5
382,26.966813900793984,80.78157870638927,27.074566766233062,80.81128928301041,128.4622715511639,11
383,26.921391707342522,81.19797687208141,27.11414560801361,80.52242734681124,329.54633987083855,9
384,27.087906249063128,80.6858560715448,26.78876009774391,80.68689504347803,326.4073699551284,9
385,26.992497599348603,80.97285039846973,26.713640768275162,80.52424701078961,451.2134051377828,5
386,27.03833222335785,80.73413684624178,26.89007316021806,81.1330137562729,323.1494702640293,13
387,26.688963163622777,81.05690065049436,26.748685523703212,80.67524561191735,483.91640816194007,5
388,26.618884494332416,80.5942290357172,26.902719691756158,80.90128276209256,119.47793935997191,9
389,27.002911883599378,81.19827115245656,26.972742527971363,80.52806511087601,139.20307391229642,14
390,27.040579275309067,80.82672846979622,26.961231362389732,80.98013012174007,117.62634462815257,13
391,27.163638445140453,80.66995633360945,26.750950434303483,80.73257968894295,174.11074013341602,8
392,26.776453843530657,80.5529176580776,26.611796335138166,81.14650181460952,316.50804437667125,12
393,26.749252117481166,80.62222569166303,26.78845465676968,81.1394450960325,358.2288725709712,10
394,27.02019668369714,80.87423724296033,26.59553807653488,80.73420924522046,118.23406317946751,7
395,26.72833837196952,80.74264228703052,27.096365013573152,81.14869184489713,478.3883559382397,8
396,27.12360740815439,81.09679602343547,26.731737898694366,81.21723352491912,436.8661506601524,6
397,27.075136543734818,80.8102390170365,26.603488030639628,81.09429927816925,218.64499286283726,5
398,26.787425998341263,80.6790742762631,26.51704999913685,81.10830737038377,130.87501209058718,12
399,27.003083615420305,80.9443443903549,26.932700998811946,80.67928628999854,167.9548292876229,5
400,27.005543725636738,81.00887959615753,26.92672455269468,80.91522572717759,150.77776550198905,5
401,26.569092992120076,80.62027017368868,26.728204791609468,80.5484242580565,149.31351171957874,8
402,27.104710447475313,80.62068583572758,26.548046965527927,80.56834091451161,307.4246754662936,14
403,26.838519089540064,80.52640342739215,26.774451359579807,81.21920268066397,198.33897699736013,14
404,27.05372650229219,81.03020945084727,26.708515721692475,80.73518025958666,243.2558866116578,10
405,26.71443323269051,80.9779392598877,26.953670828622457,81.03869241667518,495.802133353729,13
406,27.100000563092458,80.84173423053987,26.905872097133305,81.0807988381793,373.7256995701379,5
407,26.76076512475189,81.10780272325782,26.74427779789235,81.1177767551252,479.59226681880057,11
408,26.5072612264918,81.08008251012404,26.645988011350845,81.21829237412955,157.02262201324623,14
409,27.10660592420091,80.92145514236566,27.161984097324247,80.67387746938495,252.85578993302772,9
410,26.56116207344671,81.12515532196954,26.804181086201396,80.52905259533898,321.8927213129417,12
411,26.713940137185578,80.64820567122648,26.96114373797276,80.7960578929561,130.7032247554952,11
412,27.13654151792404,80.58058212596636,26.594170488277502,80.59365808227685,101.67497745118314,8
413,27.136906788448165,80.69421972029224,26.8253450987718,80.51614664019668,368.173733518767,8
414,26.884203385042603,80.5411025363843,26.518449602312543,80.75950731554187,356.7278067205741,10
415,26.923330932153767,80.88244206016074,26.838654929000004,81.06429154077416,264.3155239998447,10
416,26.800458499725476,81.17435609845238,27.14589166276886,80.90765009768205,295.857630412813,13
417,26.696451217037705,80.52832734928133,26.75741849770049,80.72520015223145,266.1772002368358,9
418,26.720205245397842,80.58791913808722,26.52612732842519,80.97112624395476,109.60201793795554,12
419,26.950587365571618,80.82558330036407,26.52074037991596,80.66705308982235,234.14864248698498,9
420,27.004090934723248,81.17239001262008,26.759951129164403,80.5103546411719,170.83290215891594,6
421,27.03035795929632,80.72763239558326,26.60721670743034,81.05033443823423,139.36967564054748,10
422,27.029044155672352,80.86520906225564,26.515645904539884,80.94909502110208,482.6881735557399,13
423,26.561108089042623,80.52993245851629,27.00666312134662,81.04885788964069,339.74389001686626,7
424,26.83126160415073,80.6068071046927,26.807210415950866,80.52803537201513,391.4625136946411,5
425,26.53856436921115,81.21037368853037,26.69379399722168,81.10272613203807,226.145497306447,5
426,26.868184351156902,81.19488546143396,27.103055732621044,80.94605886402614,257.2588517976061,7
427,26.795825435920165,80.50355678627278,26.577813103334353,80.9056446525131,194.76959755868938,14
428,27.094761802448062,81.18530448550473,27.140465615400064,80.94972211464246,138.7862683861699,9
429,26.735113058409894,80.96016635522716,26.710357700642827,81.12239193774522,171.6126549766335,7
430,26.578434901006496,81.12490117205442,27.095230460446817,80.92259428472241,419.0056181185943,13
431,26.595804426975402,80.82741269605638,26.90397172724124,80.91828427351949,371.0183220735103,12
432,27.010212123250707,80.87122914057706,27.0538939310268,81.21328899308735,318.77155039419074,7
433,26.914206102421897,80.85196953778498,27.159288819351012,81.04484572028937,290.03594914670725,13
434,26.56775219300227,80.98014226543319,26.69323164333856,80.81845153992482,468.9737134624498,10
435,26.55635156009705,80.60054890342454,27.14396077522309,81.0093258400237,129.09397911146738,11
436,26.96964931807761,80.52158098470832,26.76095286958462,80.78024593961808,212.24032529516637,8
437,26.54875121426401,80.72170955794566,26.75829297617374,80.66479033298812,239.9751414282856,8
438,27.05064623972454,81.00737014917038,26.72805935985052,80.92973335135919,412.97032488511513,6
439,26.973182292194853,80.64533448552852,26.862743096922884,81.16829111064204,497.00584806478855,9
440,26.554503683030074,80.98487135199395,26.603277178929588,81.16898045441113,196.2682059028612,12
441,26.55684126843708,81.19833667319723,26.870986695189867,80.74617180023596,449.7229336548322,11
442,27.161048517595788,80.56760851536838,26.862942224314704,80.87992777567962,432.2491041727165,11
443,26.7507614331566,80.98427352512209,27.010474214445264,80.6523778469703,189.86295905670664,10
444,26.748330238534816,80.81950015789928,27.058545474498185,81.21685439883919,259.733032079689,7
445,27.044575710062528,81.1250624231518,26.795095704709325,81.20640489366491,263.86914771700765,9
446,27.134656546847186,80.62754784840212,26.7025632770655,80.96764642938936,491.28826741062335,5
447,27.160620712761325,80.99869068560284,26.673754381202453,81.07917812296778,172.35676055155932,11
448,27.004763384123493,81.10344300854663,26.630397970592263,81.01487211612427,419.66318844191284,13
449,26.752093922305715,81.1801222380213,26.538623880073345,80.92707391770841,233.67708566924398,5
450,26.555945480188107,80.99193858036854,26.729440145819257,80.53841055783201,392.34813831046415,6
451,27.020688433671385,80.85796583008607,26.681065953727625,80.82743032663791,268.00440171826517,7
452,26.87413084732299,80.94485001294487,27.147499648530495,80.98584613756053,331.34390524661603,7
453,26.784228746195474,81.12561158882468,26.87366491358753,80.98782276199626,433.04470933045246,12
454,27.107257438013473,80.91083901757996,26.73267561615044,80.76864828526412,421.66622599355367,11
455,26.57450231314512,80.52187868298172,26.888913292665777,81.17801823039377,446.56927341588005,10
456,26.830058819874875,81.17028306076503,26.593261789901618,80.62049706321048,123.84693013786361,14
457,26.507606941994172,80.99645926074272,26.797509311965477,80.86025880127521,376.82022121589796,14
458,26.814002630136066,80.98708963775961,26.919576995352113,80.99743646311659,155.99495068870516,8
459,26.53772319470683,80.65528610972636,26.82756154730094,81.0019377802421,266.3274272073644,13
460,26.579608003899608,80.97439753856752,26.7691917964384,80.96702004887355,319.4353660218754,5
461,26.57874258534066,80.783582372071,27.165878420562798,80.69820751368533,261.09579389873227,6
462,26.934970902417763,80.96888774346988,27.089810890639782,80.61246872945436,307.844670321203,8
463,26.999850069107836,80.57674698182176,26.917681991966827,80.95787703531524,498.61052351944767,7
464,26.8908570726151,80.97364861931419,26.88148283199213,80.9314975236204,154.08692548514188,5
465,27.144655607477944,81.21957788255487,26.91584252148247,80.62913632740825,370.18241813457024,9
466,26.751163288280882,80.5347126679796,26.63487911224103,81.0077001848108,258.4003865542461,11
467,26.691427097808848,81.20356541263935,26.764742287987094,80.82772383404823,153.2039195629315,6
468,27.08196141588694,80.79297373172047,26.526437887036902,80.98078762595426,163.4947053497238,9
469,26.649809211808034,81.12694248424283,26.818615845116174,81.1029042974345,479.70924249824674,10
470,27.14535910142521,81.06331754852195,26.863826471251635,80.62220446857539,451.8405986847048,11
471,26.508143498042177,80.9082517079104,26.65259232318915,80.51378430495772,462.81678416600874,5
472,27.149818813894118,81.03168343066095,27.145899327600898,81.06095386220497,496.6131103309546,11
473,26.528917141006886,81.13253120413697,27.109334589327954,80.93898214610988,183.32615600340716,8
474,27.09706588617771,80.79098103158874,26.983835967755457,81.00374049012792,242.1757349456247,12
475,26.85355974308782,80.73546387632553,26.857369041272793,81.10347158199183,367.68761196994666,8
476,27.165286413399933,80.98066723760579,27.082879336963952,81.07802387307363,293.5210159442589,10
477,26.549443698372716,81.0816490781977,26.58753707036172,81.19186250578875,267.3558133513334,13
478,26.871082370548887,81.04884529703916,27.029641562164173,80.88587325677352,243.12449973423722,9
479,27.149432698864796,81.07442582717822,26.58362994535779,80.85171685551514,337.5122527773809,8
480,26.850475555594002,80.81361998666532,27.032121143908103,80.78935878392133,330.2373714560328,12
481,26.921697087550626,81.08884063564601,26.684764270728408,80.61065755084783,164.58313362569604,13
482,26.966151621619694,80.58655051986683,27.08765068928219,80.91227720767506,288.6959350073756,8
483,26.80454251339441,80.8920321505318,27.13250820286302,80.69944901751471,321.3887104839399,7
484,26.920463913656324,80.50414623555865,26.59969329950143,81.16334140879334,328.1147754925562,12
485,26.89149058898848,80.7337017975282,26.809992655393813,80.91989737907952,184.0428771649407,9
486,27.103775867028965,80.7638523051074,27.157261543369,80.92684492996584,396.90855690091473,6
487,26.530449074828777,80.78524433795866,26.82388298210201,80.75554575583145,110.07963792842786,14
488,26.688245337026796,81.0007363888167,27.078576840084747,80.53743233342395,241.93274221726506,13
489,27.136775694331295,80.77976183291464,26.894450119827987,80.52285551106856,412.0850594142534,7
490,27.096476735206917,80.82305940828822,26.751471038306136,80.8048013037903,325.55716842216094,6
491,26.80529002436643,80.67103177422952,26.691474982202333,80.56088707223002,204.4649730043441,5
492,26.91548884052703,80.76874128997312,26.63615947102768,80.9369298079889,377.98124773721906,12
493,26.685845392597358,80.66363413162946,27.01040478822306,81.13430056406055,326.95637766242936,7
494,26.62604117701492,80.55270106511328,26.75898213957143,81.13569866789348,418.49744378255485,11
495,26.81067793130979,80.93448298723459,26.842554559674504,80.9745126952952,394.01007447592934,5
496,26.736745992777458,80.9811132149596,26.829858071600793,80.65208691866052,344.04316881449387,5
497,26.891049594940085,80.94603304912692,26.8867769495862,81.12135771857838,295.2710701243256,13
498,26.55208220676654,80.83371571153641,27.079936687568452,81.13798727342551,153.27285026700935,12
499,27.152844521136334,80.77344576172905,27.1570953602009,80.64159058116613,204.5332071541535,7
500,27.160761198801335,81.12160022769172,26.773081419744457,81.03094678175489,267.63978916683413,10
501,26.967768348393232,80.87373888529808,27.054437677811226,80.70629407522753,339.7197148025555,7
502,26.859184565450562,80.8450109518934,27.012233622418663,81.0779010248941,305.4831420861219,8
503,26.70738350291184,80.51846228738063,26.884264397475235,81.2180112879306,215.2738103838118,5
504,27.045242663203656,80.74569843589083,27.140551586219996,80.52161872383716,102.58574311588421,9
505,26.9587698856111,80.77374084552582,26.63431792540403,81.14610342336947,298.4956887603256,5
506,26.608953349361077,80.78715240224577,26.573207020907446,80.94829398419104,214.25039542489725,5
507,27.110321213610877,80.91772410584367,27.072154517860135,81.20083548579866,393.84332028421403,14
508,27.051099952758523,80.88419383364335,26.79423037714461,80.83480685261902,109.5785061081934,11
509,27.13636594190559,80.93769166681128,27.06746913231873,81.11011931001138,333.93112452231634,10
510,26.986232070620204,81.05071594831033,27.09837043748093,80.54492372939076,476.58969500242614,6
511,26.91098818127698,81.08534973187558,26.541846587724777,80.74140091605638,169.76370684459982,6
512,26.780222834314717,81.01704861488308,27.09192139120066,80.54825190718087,288.65979630023816,11
513,27.12492808384719,81.18797706108755,26.800373767097515,81.20224705610492,136.56879672685528,5
514,27.080262805965276,80.51312745952698,26.841989767632835,81.08822121323573,350.2727649045411,6
515,26.530296508971148,80.64096014969215,26.91981698243245,81.1138341432971,320.2126722384902,12
516,26.51766587291316,80.50544526998426,27.12067634650916,81.1753349666324,262.94620968513294,10
517,26.752230455808295,80.96618179419131,26.51280778326794,80.56127451000624,308.55080858949646,6
518,27.04307073162383,81.14658199524399,26.81948512377294,80.7776302666096,458.6298633876041,11
519,27.161475006641016,80.67530725353494,26.960773768428478,80.55114512011168,178.5177209244268,8
520,26.600779317039365,81.16746487225333,26.984213661657815,80.65177103311602,109.0258046821389,6
521,26.898067579285932,80.54339252100849,26.963996729129864,80.66514335946712,444.66595387964037,10
522,26.755196873942786,81.17279393929996,26.59007153670344,80.83775719195425,330.8468329551626,13
523,27.149842646535784,80.75316833481254,26.700595044209027,80.69336476056662,456.26338218473694,13
524,27.064219678500926,80.57302299648343,26.7403394020294,80.57270423690879,338.778089365269,12
525,27.061680232156462,80.84982766661416,27.03897292914527,80.62059358414776,424.06443598388097,7
526,26.81402441706263,80.68487912875877,26.68676911451775,80.6060384057575,271.8693453420592,7
527,26.777929066566237,80.70510848941258,26.641172325791025,81.20061529449686,399.9439725153075,6
528,26.683182738193572,80.72124877474693,27.141490172755525,81.0466906049813,465.2165867559424,9
529,26.537771582756122,81.07817864643951,26.505938401026025,81.19678825499409,328.84918548888254,8
530,27.079363992090887,80.88819611920619,27.168539973306927,80.81661315028569,172.31406022495182,11
531,27.044643676117154,80.72414154339232,26.953470270234455,80.70042530679711,207.5190460120793,8
532,27.169810841101707,80.93944032398386,27.05507443063091,81.07477110199062,179.4578307589623,13
533,27.167746680839517,81.0156284854407,26.69739499555195,80.73490282098963,198.74281103829315,6
534,26.87213924275376,80.69628928052815,26.50959123603693,80.71555602906786,222.56617974041455,10
535,27.015221568170944,80.79775535309825,26.994372577436227,80.66740431438964,322.0535147012754,11
536,27.13299303902123,80.58775798720261,27.058876879990454,80.59336886432145,335.1966517855331,8
537,27.069263751753866,80.63042753166496,26.996119008408858,80.68465340393207,270.59989889674443,10
538,26.66572322816794,80.99040485485479,26.59570969249156,80.7558302189012,346.16831192833416,11
539,26.801864570657763,80.63063561034085,27.00479670791217,80.98527582986493,132.62997024454637,8
540,26.5865368081515,80.87811763624028,27.01517826401212,80.54504668639801,135.11529482326398,12
541,27.139214188263345,81.01051330844015,26.941222145498937,80.65156499655905,168.73178414306338,13
542,26.90613700508209,80.57695138462822,27.013297674973042,81.08249702101,307.2309992161379,5
543,26.65319067968732,80.90846479813281,27.06676736458408,80.60578378498032,185.59787147932542,11
544,26.950039458551924,80.68472520426498,26.9111147565391,80.74670450549621,213.31376139703093,13
545,26.91414592110679,81.19330735017105,26.559365158359686,81.12255442373785,260.12513446919763,14
546,26.739969021082004,80.84815286563834,26.82671063247703,80.61154622402327,424.7464496041519,9
547,26.576083586773752,81.0803146358381,26.552025054229976,80.5595705216451,105.54485436514405,6
548,26.949954041047178,80.8961631103525,26.773053830791728,80.8488673564576,359.75152809464896,14
549,26.84860615960554,80.53125702365547,26.77276134771417,80.71774204812054,367.55061241627413,10
550,27.01745332246288,80.95586899042769,26.544226595573964,80.90565402242838,419.46231214265464,11
551,26.848509545745035,81.1850104063888,26.733709757759552,81.0787395211481,473.1011756241253,6
552,27.070961605213423,80.93316051050536,26.57436872619018,80.59874691146997,108.05513957971593,6
553,26.869777581978905,81.08981597878729,27.04151759070618,80.91810334087909,161.51348220528646,14
554,26.87582844092871,81.13662865361086,27.134950977396198,80.8639663074807,454.4685176223972,14
555,27.087357913781094,80.66421743580324,26.54845203842282,80.60373672592951,283.4074248748061,5
556,26.770333520362307,80.65267228473392,27.13992718888544,80.94927890958087,325.8362555733854,8
557,26.58979020306193,80.93990631197272,26.85012632155562,80.69702110085976,365.21088148925895,11
558,26.519284393129936,80.79594049826083,26.700709004229097,80.85124070935169,371.626641798255,13
559,27.005941961301325,81.10470013806403,26.55149759043503,80.55923607347948,472.69616132660326,7
560,26.915607399406824,81.14801664884656,26.83541825960718,80.83090052119381,498.7797669646679,11
561,26.97173344462648,80.75446339309795,27.032325414808803,80.72065369699084,388.0629843723761,11
562,26.64268598821097,80.67054680246163,26.97374793976869,81.09211447205345,214.88848368206033,11
563,26.591368888643135,81.06197837097558,26.533651427680862,80.54102468343811,451.90096091773745,6
564,26.50974492599748,80.69786034559466,26.548844229696495,80.8013972379412,119.68836581630464,10
565,26.73489366440042,81.09228230932985,26.769925099363867,80.83007062537463,192.43234114979848,6
566,26.895244850192604,80.80509154262711,26.697844631012124,81.02200437493536,458.95428698548596,10
567,26.76280351021682,80.98063592748986,26.65569749644755,80.91348705406494,202.47660577574197,14
568,26.7931081977559,80.56878542596097,26.688273014268837,80.98039288277981,188.2604238486994,7
569,27.105786325310813,80.94917871376713,27.038333438008912,81.05947548566927,155.2501172560989,6
570,26.73333116290561,80.8252727286908,27.122582795933344,81.12078614103389,443.6447030587666,10
571,26.844372957737075,80.92235809348634,26.77141880533347,80.72599035764019,300.0233036764347,6
572,27.025047518536567,80.6209702295763,27.107094371428776,80.88737634786202,369.9572812216619,9
573,26.76568366415525,81.0305490963598,26.71540211983608,81.10487781647622,195.62655363001187,6
574,26.916798089152675,81.12121389583112,26.819212780850343,81.21240481429484,403.2161684044866,7
575,27.07778368486032,80.65605265606536,26.65143942853672,81.14045390395151,404.0022179848394,7
576,27.13617881785062,80.56891447997451,26.929118948257816,80.76745642908955,225.03920996332005,10
577,26.598539232222457,80.51701978195337,27.155917347167122,80.64051989239742,264.2730532041131,10
578,27.120813708858204,80.96221948031915,26.904340374349065,80.85236262693275,183.87611097208034,14
579,26.82971791636329,80.93710770598392,26.739735436356078,81.03398184532195,490.6244093291617,7
580,26.673023740160303,80.89362213715413,26.934037688813657,80.85464973094237,358.24103082336467,7
581,26.807620956679635,80.6670019092035,26.58235685457181,80.84789022158584,473.8175522862062,5
582,27.15662182544127,80.78145231705197,27.095401583777818,81.10352590317889,221.35421745165326,11
583,26.830054122975223,80.92802296133405,26.83706624702249,80.76021072092837,412.7563651987559,12
584,26.72026357889263,80.8576721383786,26.80106432716656,81.11905216586439,406.3434575538968,6
585,26.924378572392207,81.21120557455471,26.892529408263858,80.79289945668523,376.6622607466166,8
586,26.66089756458139,80.59823662184085,26.918605188068902,80.7363278360884,486.25559010672015,14
587,26.550828429832805,81.00050407891426,26.548089790171765,80.82687273606378,257.4221344425262,11
588,26.586349413680136,80.7911095130351,26.95735353821968,81.0489618102459,152.28692943590292,12
589,26.58579071210171,80.80830372274644,26.662094225811405,80.59072146006207,368.6835436976243,5
590,26.60177480465324,81.01667039127389,26.978348263779417,80.64142183542785,391.7239201908825,8
591,26.593014205675104,80.99855402895355,27.051098312237414,81.18504027447743,330.02422938352584,10
592,26.929386079018155,81.21370431546558,27.03865220006019,80.62635397171458,182.7271572533585,7
593,26.62185965654743,80.59244388840698,26.870175648163286,80.90876366891035,301.78237666774214,9
594,26.73159707982699,80.5749589475566,26.848513827848205,80.9171064159966,224.87589462765175,14
595,27.10084823463703,81.0215239483327,26.595726894097407,80.85252961267618,270.9866112666756,13
596,26.817554298976127,80.91643858024462,27.0194819207701,80.96421657897531,358.08743033786556,7
597,26.94726368480909,80.69739567992306,26.6818442848993,80.66547524257429,398.0858970763338,9
598,26.615454313705094,80.55718194567207,26.832785933288026,80.89791683279925,192.88987636053724,12
599,26.62883364260181,80.56167393970944,26.690463642261438,80.76796474377777,262.13014425878134,10
600,26.527381972898542,81.14381742975816,26.589665003209795,80.97640042693301,207.66462839665166,8
601,26.61318649225835,80.6381444737975,26.921803656917465,80.60168095122867,179.45264554474764,12
602,26.686655527151412,80.73282752472318,26.536402463331346,80.91103174012443,413.35488799833536,7
603,26.61859702446542,80.66319260960343,27.001592306864556,80.63339465587599,463.70107777479694,7
604,26.559430697617227,80.75559734019899,26.712783152824947,80.70062300544282,248.0928742738307,8
605,26.580826033637404,80.54998516677719,26.500090244313004,80.65747105623298,400.51156974950675,13
606,26.808721774581926,80.87372304945396,26.842456523288945,80.63164320150555,458.79811574576445,9
607,26.638243591331882,80.5486810457864,26.531390778713494,81.09451188512368,438.4496842120926,12
608,26.744060806902212,81.0762566856321,26.685033603740003,80.70570944871584,173.12535541569036,10
609,26.837289571472756,80.66827269897551,26.97367424659533,81.1675291229424,482.51675260534455,7
610,26.962564535181677,80.88880857851525,26.54200204648665,81.19834709824853,250.670576171785,12
611,26.526339133693536,81.13365694304424,27.062356789878525,80.9113075383547,235.69626446953453,13
612,27.03560496726906,80.96863170571397,26.50255934818125,80.60296080831932,124.97253091111213,12
613,26.92069326095891,80.88372960631696,26.665371992365277,80.7696747352333,294.4694616419532,8
614,26.554778551405743,80.73352030224306,26.99640571762189,81.07436722961071,143.60544625637147,10
615,27.08529767815154,80.7397613774019,26.711901000318637,80.76452132466189,199.4159283709704,5
616,27.116984508356317,80.9820306077427,26.56826790000423,80.56265239717801,226.77704870691255,8
617,26.54092223310276,81.21578034007923,26.741356725596287,80.9008851358683,423.5305293966736,12
618,26.685508024258628,80.97652421669156,26.681163501877634,81.10848701307714,450.1954601583586,5
619,27.040154857461353,80.90160406050641,27.064616974447574,81.07306699874331,220.98652698458787,7
620,27.00133399255705,81.02606836737226,26.709943104782045,80.62608866089386,443.47924849782953,5
621,26.623629082968773,80.83494804084428,27.028584756089927,80.98439052237697,442.89237494791644,13
622,26.640264046635597,80.54330248667256,27.097554337023194,80.65876306967367,405.8603801539494,6
623,26.748216308870226,80.9048537074321,26.790657671116275,80.65710942487756,158.6780456060726,13
624,26.824630400077986,81.18949020484388,27.109661906382446,81.12933167677973,376.1291387602916,8
625,26.914230696925298,80.62621811849752,26.75280309615534,80.67976164597296,478.0096258322275,6
626,26.747172138511747,80.99680352139087,27.145932539048374,80.68953808949297,373.0161915068628,8
627,26.80989825980921,80.64467225583452,26.559823981432135,80.50047044134814,232.64673964313357,14
628,27.00080552854962,80.88579593282061,26.960302908557175,81.12688170457037,300.2317269723325,10
629,26.5245777459367,80.56960704374563,26.830855407106142,81.07066826551058,358.29001734042146,11
630,26.669132752710496,80.82426707410589,26.759724699655283,80.95167683326528,304.22816349140146,7
631,26.97794422254265,81.04443759680457,26.923916958761563,81.04019135003597,147.98117669238792,7
632,27.099788581250426,80.75025149745207,26.971584251395004,80.60947496854564,224.82561786080825,14
633,26.8428238862175,80.9787364416308,26.502923390665707,80.82999298810306,420.958412221453,12
